Timestamp,I_w_BLO_Weg,O_w_BLO_power,O_w_BLO_voltage,I_w_BHL_Weg,O_w_BHL_power,O_w_BHL_voltage,I_w_BHR_Weg,O_w_BHR_power,O_w_BHR_voltage,I_w_BRU_Weg,O_w_BRU_power,O_w_BRU_voltage,I_w_HR_Weg,O_w_HR_power,O_w_HR_voltage,I_w_HL_Weg,O_w_HL_power,O_w_HL_voltage
9.56700134277344,-110,0,0,0,0,0,-888,10660,94,566,0,0,-7,9876,4,-6,9060,8
12.4769973754883,9,0,0,-546,88,2,-293,18630,54,574,39,1,0,19432,29,0,8080,24
6.97200012207031,201,19839,51,929,0,0,781,0,0,565,15,1,-833,7714,24,-833,13888,27
5.58599853515625,0,264,4,664,20664,56,478,0,0,573,49,1,-833,6830,26,-833,31092,31
11.0899963378906,-106,0,0,0,52,1,-1258,0,0,-386,20124,52,0,9820,26,0,12212,26
6.17600250244141,39,18411,51,741,21261,56,476,0,0,574,0,0,-833,7116,26,-833,30007,31
11.7890014648438,-106,0,0,0,13,1,-1269,0,0,-576,17150,49,0,11269,27,0,11484,26
1.53600311279297,8,0,0,-547,0,0,1,3621,18,347,23036,52,0,8785,26,0,5440,23
4.34799957275391,59,12282,46,850,11232,89,782,0,1,571,0,0,-833,15184,27,-833,28147,31
10.7330017089844,8,0,0,-15,4930,61,476,0,0,578,0,0,0,4646,26,0,6784,26
1.68000030517578,8,0,0,-547,0,0,72,15533,49,425,15364,46,0,9846,27,0,5440,26
6.16300201416016,66,22857,57,771,19818,54,477,0,0,579,0,0,-833,4096,24,-833,25841,29
11.4490051269531,8,0,0,-225,24111,58,477,0,0,573,76,1,0,5244,26,0,8752,24
3.41000366210938,8,0,0,210,16442,97,781,0,0,566,0,0,-611,18488,211,-613,3450,202
3.71900177001953,-107,0,0,0,0,0,163,19580,55,573,0,1,-833,20679,29,-833,21578,29
4.54199981689453,99,20492,49,915,12232,44,781,0,0,565,0,0,-833,9508,26,-833,24427,29
3.35100555419922,-104,0,0,0,0,1,111,18810,57,573,9,1,-833,22245,31,-833,21201,29
5.12400054931641,335,19110,49,927,282,3,781,20,1,565,0,0,-833,15346,27,-833,6778,27
7.87899780273438,605,15808,39,878,0,0,477,0,0,579,3,1,-833,8780,26,-833,7844,27
14.2460021972656,9,0,0,-546,0,0,-873,148,2,-297,24708,57,0,7298,26,0,5440,23
9.99399566650391,-108,0,0,0,52,1,-1131,17000,51,-68,19764,54,0,9378,26,0,15535,26
6.85700225830078,193,20200,50,934,0,0,781,18,0,572,6,1,-833,5344,24,-833,12106,26
8.45700073242188,-106,0,1,-515,17992,94,-182,2641,87,574,0,0,-736,4448,93,-734,15374,95
9.01999664306641,-108,0,0,-720,11373,50,-403,11062,90,565,0,1,-480,5038,195,-479,17328,195
9.3800048828125,55,18414,54,-166,22971,56,478,0,0,573,0,1,-833,9976,26,-833,13148,29
7.4010009765625,23,14993,46,-81,13635,46,782,0,0,565,0,0,-833,10782,26,-833,14212,27
6.29600524902344,115,19548,55,820,20185,54,478,0,0,573,0,0,-833,7376,24,-833,28798,31
13.963996887207,8,0,0,-547,0,1,-873,88,11,-227,29100,61,0,12565,27,0,5440,24
10.306999206543,-106,0,1,0,76,1,-1116,13959,47,-56,20592,54,0,9560,27,0,13356,27
10.1150054931641,7,0,0,-321,200,3,477,0,0,573,0,0,-426,30602,450,-419,30356,441
3.05599975585938,8,0,0,0,0,0,646,12244,92,565,104,1,-227,22857,221,-230,17376,213
4.19099426269531,0,45,1,649,3840,89,782,66,1,572,0,0,-833,11432,27,-833,23724,29
7.22900390625,527,21060,52,878,34,0,478,0,0,573,0,0,-833,8520,26,-833,6648,26
4.55000305175781,134,23706,55,926,1500,12,782,0,0,566,0,0,-833,16075,27,-833,13969,27
1.35300445556641,-104,0,0,0,0,0,80,17712,52,439,18738,54,0,9638,27,0,10756,26
0.253997802734375,9,0,0,-547,0,0,-874,0,0,-2,14308,50,0,5842,24,0,5008,23
6.73399353027344,258,20280,51,940,0,0,783,0,0,565,12,1,-833,15184,27,-833,12997,29
1.39900207519531,-106,0,0,0,144,2,26,19360,55,386,23485,55,0,7792,26,0,10756,26
13.1949996948242,7,0,0,-545,38,1,-592,17712,55,572,0,0,0,22970,31,0,4262,26
6.63600158691406,258,24567,57,878,116,1,477,0,0,573,14,1,-833,7376,24,-833,19345,29
5.39099884033203,419,14186,40,931,0,0,781,17,1,565,0,0,-833,11822,27,-833,8286,27
11.7919998168945,8,0,0,-375,22960,56,-43,17712,54,574,0,0,0,7454,26,0,12576,26
14.1079940795898,8,0,0,-547,0,0,-856,7917,40,-195,25422,56,0,13051,27,0,3020,23
10.3759994506836,9,0,0,-321,116,2,476,0,0,573,0,0,-26,30092,95,-25,26991,105
6.19000244140625,166,26208,57,868,5549,30,478,0,0,573,0,0,-833,6648,26,-833,23579,32
6.34200286865234,381,19329,51,928,0,0,783,0,0,571,0,0,-833,7116,24,-833,8962,26
3.06700134277344,8,0,0,97,21097,99,769,5890,30,566,74,2,-457,26156,253,-461,8850,249
2.24700164794922,8,0,0,-545,15,0,255,15533,49,566,285,3,0,19867,29,0,8624,24
0.3280029296875,-107,0,0,0,0,0,-1262,4,0,53,22288,55,0,6726,26,0,5734,24
2.33900451660156,8,0,0,-546,0,0,331,30007,97,566,142,2,-5,14870,69,-6,17583,65
2.19699859619141,9,0,0,-548,0,0,237,18564,52,571,98,2,0,15049,27,0,5008,24
9.4739990234375,28,12341,43,-194,18984,55,478,0,0,574,0,0,-833,8182,26,-833,15346,27
7.56700134277344,613,1820,12,877,0,0,478,0,0,573,57,1,-833,9092,26,-833,7428,26
6.07099914550781,451,17689,50,941,35,1,782,0,0,566,0,0,-833,4672,26,-833,11593,27
6.44000244140625,234,28386,57,880,54,1,476,0,0,578,0,0,-833,7636,26,-833,21114,29
7.25,504,22400,56,878,44,1,477,0,0,572,0,0,-833,5584,26,-833,7038,26
2.01800537109375,-105,0,0,0,0,0,215,25578,58,572,3726,22,0,18968,29,0,10756,26
10.10400390625,8,0,0,-322,45,1,477,0,0,574,0,0,-411,6720,441,-405,1536,453
15.2399978637695,8,0,0,-547,0,0,-874,0,0,-585,24852,57,0,2200,24,0,5008,23
14.681999206543,10,0,0,-547,0,0,-874,6,0,-426,25760,56,0,6830,26,0,5008,24
5.97299957275391,432,19708,52,931,0,0,781,0,1,565,0,0,-833,11614,26,-833,12457,27
6.71800231933594,301,24528,56,878,198,2,477,0,0,573,0,0,-833,7428,24,-833,14023,27
6.55400085449219,226,25480,56,878,0,1,478,0,0,579,15,1,-833,7714,26,-833,21114,29
12.2319946289063,9,0,0,-518,17444,47,-186,21504,55,574,0,0,0,13456,27,0,8080,26
6.36199951171875,225,25032,57,878,114,1,477,0,0,578,0,0,-833,7376,26,-833,21259,29
2.27200317382813,8,0,0,-547,0,0,277,16317,49,565,83,2,0,21433,29,0,5440,26
10.3300018310547,9,0,0,-321,176,3,477,0,0,574,0,0,-269,27234,387,-264,16655,400
9.83000183105469,8,210,2,-320,1372,14,477,0,0,573,0,0,-773,4787,182,-771,11520,179
7.64900207519531,593,11324,38,878,0,0,477,0,0,573,9,0,-833,9092,26,-833,7714,26
12.2569961547852,8,0,0,-523,14260,46,-190,18576,52,573,0,0,0,17866,27,0,11484,26
3.81600189208984,-110,0,0,0,73,1,213,23490,58,573,0,0,-833,11640,26,-833,16912,27
6.73899841308594,273,22338,51,929,0,0,783,0,0,566,6,1,-833,7428,26,-833,9508,26
3.32599639892578,7,0,0,69,26115,100,758,7744,44,566,0,0,-414,1100,277,-415,8907,267
0.967002868652344,9,0,0,-547,0,0,-874,0,0,255,18963,50,0,6648,26,0,5440,24
5.90699768066406,490,1937,13,939,0,0,781,0,0,565,20,1,-833,9352,26,-833,11134,26
0.978996276855469,7,0,0,-547,70,1,-872,12,1,213,18753,49,0,6492,26,0,5008,24
3.50700378417969,-108,0,0,0,38,1,147,21065,54,574,0,0,-833,21491,29,-833,21201,27
7.09300231933594,120,21320,52,0,81,3,780,51,1,572,0,0,-833,9716,26,-833,14320,27
3.36500549316406,8,0,0,320,14732,97,783,44,1,566,0,0,-723,9819,152,-725,4520,157
11.0789947509766,8,0,0,-110,25288,57,477,0,0,574,0,0,0,4984,26,0,11094,26
9.02700042724609,278,21560,56,878,0,0,477,15,1,573,0,0,-833,10366,26,-833,10782,27
11.879997253418,9,0,0,-418,20034,55,-85,17982,54,573,23,1,0,10729,27,0,12576,26
3.35700225830078,8,0,0,295,14290,92,781,0,0,566,0,0,-700,12996,167,-702,21710,164
13.6159973144531,8,0,0,-544,0,0,-724,20776,56,-61,28243,61,0,17263,27,0,8624,23
11.2599945068359,8,0,0,-250,21560,56,477,0,0,573,31,1,0,5894,26,0,11874,26
7.16100311279297,474,22624,55,878,30,1,478,0,0,574,0,0,-833,8780,26,-833,6596,26
4.64800262451172,131,25465,55,930,2070,14,781,0,0,566,0,0,-833,11380,26,-833,14158,27
1.55699920654297,-108,0,0,0,35,1,104,16952,54,466,18738,54,0,10756,26,0,10418,26
6.41999816894531,236,25194,57,877,309,3,477,0,0,574,0,0,-833,4600,24,-833,20447,29
1.14099884033203,-105,0,0,0,0,0,-1262,25,1,314,25200,56,0,8884,26,0,7408,26
3.24299621582031,9,0,0,162,22798,97,780,216,3,566,0,0,-551,2576,228,-554,28774,230
2.69000244140625,-106,0,0,0,72,1,391,726,4,572,0,0,-523,2673,437,-529,22582,441
3.18299865722656,8,0,0,88,21000,95,767,6105,34,565,27,1,-444,21760,266,-448,25042,253
8.27999877929688,-106,111,1,-356,18351,97,-25,3037,76,566,40,1,-821,20292,18,-820,21546,18
14.1019973754883,9,0,0,-546,0,0,-874,88,1,-314,30866,60,0,7454,26,0,2974,26
13.8320007324219,9,0,0,-546,0,0,-762,17212,52,-100,22624,56,0,19113,27,0,4528,24
6.531005859375,318,19100,50,935,0,0,782,0,0,566,0,0,-833,7376,24,-833,16242,27
4.57199859619141,-110,0,0,225,25376,60,474,735,15,578,25,0,-833,10444,26,-833,14914,27
8.53400421142578,-107,71,1,-553,16252,94,-219,1252,89,566,0,0,-704,16493,110,-703,30604,111
5.36899566650391,370,19250,51,947,168,2,782,0,0,565,0,0,-833,3856,24,-833,6778,26
3.97299957275391,11,0,0,569,8902,92,781,0,1,566,0,0,-832,20304,32,-833,32500,34
9.94300079345703,-104,0,0,0,0,0,-1074,23192,54,-22,20604,52,0,9638,26,0,11146,26
8.97700500488281,248,21505,55,0,0,0,477,0,0,574,0,0,-833,9638,26,-833,12106,29
14.8880004882813,7,0,0,-547,0,0,-874,0,0,-498,22857,58,0,5972,26,0,8156,26
1.73399353027344,7,0,0,-546,0,0,166,14602,49,520,17003,47,0,13483,27,0,5440,24
10.7350006103516,-107,0,0,0,0,0,-1262,80,3,-219,23815,55,0,9378,26,0,12576,27
6.24600219726563,113,20460,56,817,19690,54,477,0,0,574,0,0,-833,7168,24,-833,30944,32
2.39600372314453,9,0,0,-546,19,1,469,2782,90,566,73,2,-63,6968,131,-64,29968,129
3.60499572753906,8,0,0,373,13267,93,781,20,1,572,0,1,-763,4787,126,-764,29056,123
1.64500427246094,-106,0,0,0,0,0,131,17160,54,491,19140,55,0,17141,29,0,10756,26
9.05000305175781,225,26992,56,-3,9576,29,476,0,0,578,25,1,-833,8754,27,-833,13537,27
12.6999969482422,7,0,0,-547,62,1,-427,21280,55,573,0,0,0,23260,29,0,4699,26
4.28900146484375,58,13478,47,870,7712,87,782,0,0,566,0,0,-833,6778,24,-833,22535,29
12.4169998168945,8,0,0,-547,92,1,-333,20552,57,579,0,0,0,21694,29,0,7048,24
0.0,-106,0,0,0,154,1,-1264,0,0,-14,10414,41,0,9730,27,0,11484,26
2.12099456787109,9,0,0,-545,0,0,184,13478,47,546,14858,46,0,13618,27,0,5440,26
3.75499725341797,8,0,0,328,15499,94,781,0,0,566,0,0,-729,23120,151,-731,3765,151
11.3939971923828,-107,0,0,0,23,1,-1264,0,0,-453,16850,50,0,10918,27,0,11822,26
10.656005859375,-106,0,0,0,49,1,-1272,0,0,-255,28435,55,0,11674,26,0,13356,24
3.68399810791016,8,0,0,354,11872,94,782,0,1,565,0,0,-749,19652,134,-751,23120,133
0.729995727539063,-105,0,0,0,47,1,-1275,0,0,206,18198,54,0,8572,27,0,7720,24
1.17400360107422,-106,0,0,0,0,0,0,0,1,338,21054,57,0,3376,26,0,10756,26
1.60700225830078,11,0,0,-547,0,0,77,16074,47,431,17300,50,0,11215,27,0,9092,24
0.0550003051757813,-107,0,0,0,0,0,-1256,0,0,-25,10530,28,0,6232,26,0,11094,26
1.30799865722656,8,0,0,-545,0,0,-875,13,0,278,22660,54,0,7168,26,0,5008,24
8.93399810791016,220,26106,57,-4,14076,36,477,0,0,573,0,0,-833,6856,26,-833,12997,27
11.1259994506836,9,0,0,-197,22857,57,479,0,0,574,0,0,0,5712,26,0,11484,26
11.2969970703125,-105,0,0,0,372,3,-1275,0,0,-473,21424,52,0,12835,27,0,11822,26
0.464004516601563,8,0,0,-545,0,0,-872,17,1,62,22152,52,0,5712,26,0,5440,24
1.66999816894531,-107,0,0,0,0,0,118,16956,55,477,18564,52,0,12349,27,0,7048,24
0.758003234863281,-108,0,0,0,0,0,-1261,0,0,225,22495,55,0,8312,26,0,10756,26
5.53299713134766,451,13880,39,945,0,0,780,0,0,565,0,0,-833,3856,26,-833,10864,26
5.94599914550781,438,19350,50,937,0,0,782,0,1,565,35,1,-833,4096,24,-833,8832,26
4.33300018310547,-104,0,0,135,20790,55,400,18360,54,573,0,0,-833,10418,26,-833,18533,29
4.35900115966797,-108,0,0,191,24054,57,454,11610,44,581,0,0,-833,10314,26,-833,12888,27
2.79299926757813,9,0,0,-545,0,0,525,7184,90,566,0,1,-104,22251,161,-106,1632,157
11.8839950561523,-105,0,0,0,0,0,-1250,0,0,-598,15557,46,0,9190,27,0,13186,26
2.65700531005859,8,0,0,-547,0,0,438,11221,93,566,70,1,-45,17307,116,-46,19566,115
1.37700653076172,8,0,0,-545,0,0,12,14696,44,367,19329,49,0,7922,26,0,8624,23
0.622001647949219,8,0,0,-546,0,0,-874,0,0,66,20188,49,0,5972,26,0,3848,23
9.44000244140625,-105,20,1,0,47,1,-775,12588,93,566,0,0,-52,19494,57,-50,17564,59
0.0450057983398438,-108,24,1,0,56,1,-1255,0,0,-5,19257,49,0,8052,26,0,11484,24
1.1719970703125,9,0,0,-545,28,1,-873,0,0,312,16709,50,0,7168,26,0,8624,23
6.15899658203125,426,19000,50,925,47,1,781,28,1,566,0,0,-833,11269,26,-833,12457,27
7.06399536132813,481,24192,56,879,0,0,478,0,0,579,0,0,-833,8780,26,-833,6492,26
6.68800354003906,290,24624,57,877,83,0,478,0,0,573,0,0,-833,7636,26,-833,14563,29
13.1439971923828,8,0,0,-547,88,2,-523,17680,52,574,88,2,0,26287,31,0,4699,23
1.10900115966797,-106,0,0,0,17,1,4,10199,31,360,17952,52,0,6232,26,0,7048,26
6.42399597167969,190,29520,60,876,1288,14,478,0,0,578,0,0,-833,7376,26,-833,23492,31
8.11699676513672,-105,180,2,-364,14514,95,-30,7084,82,566,0,0,-819,20517,19,-818,26979,23
14.6159973144531,9,0,0,-545,23,1,-873,206,2,-362,24070,60,0,8026,26,0,4528,26
3.06999969482422,8,0,0,155,21261,98,780,936,9,566,0,0,-542,979,225,-544,7264,234
3.02799987792969,-107,0,0,0,0,0,391,276,3,574,31,1,-818,12030,110,-819,27756,110
2.66699981689453,7,28,0,-545,0,0,505,8592,89,565,94,1,-89,20883,151,-90,29896,149
5.24600219726563,396,14628,46,940,140,2,781,56,1,566,0,0,-833,6830,24,-833,6778,26
2.61799621582031,-107,0,0,0,0,0,390,222,2,578,0,0,-477,17076,468,-482,29077,461
4.55699920654297,152,20298,51,923,282,3,780,0,0,566,0,0,-833,11614,26,-833,12700,27
6.45899963378906,357,21996,52,936,0,0,782,0,0,566,0,0,-833,4336,26,-833,7428,26
9.66899871826172,-106,0,0,0,0,0,-926,15454,93,565,51,1,-1,28784,18,-1,20943,9
12.0060043334961,8,0,0,-506,21450,55,-174,19085,56,572,6,1,0,13807,27,0,12212,24
7.53299713134766,583,14200,39,877,0,0,476,0,0,573,0,0,-833,8780,26,-833,7298,24
1.23799896240234,-104,0,0,0,50,1,2,7896,28,355,21615,55,0,9560,27,0,7720,24
6.15299987792969,364,20196,52,929,13,0,781,34,0,565,29,1,-833,11380,26,-833,16735,27
9.65599822998047,39,15435,49,-182,19525,56,478,0,0,574,0,0,-833,9430,26,-833,14914,26
10.0909957885742,7,206,1,-321,291,3,477,0,0,572,0,0,-364,12261,456,-358,29990,451
6.62899780273438,318,17954,47,929,0,0,781,0,0,566,0,0,-833,14860,27,-833,13321,27
11.911003112793,9,0,0,-411,22935,55,-79,18480,54,572,23,1,0,9222,26,0,12212,26
11.5559997558594,-109,27,1,0,0,1,-1263,0,0,-569,20400,51,0,11674,27,0,11822,26
11.9720001220703,7,0,0,-520,14994,50,-187,20608,56,572,31,1,0,17692,29,0,11822,26
8.802001953125,-106,0,1,-592,12412,92,-259,2476,88,565,0,1,-665,16740,131,-663,9160,131
4.17699432373047,53,15680,49,841,6656,88,783,0,0,565,0,0,-833,13807,27,-833,29418,29
4.47099304199219,-107,0,0,192,22008,56,456,10710,45,578,0,0,-833,10158,26,-833,14914,27
0.817001342773438,-105,0,0,0,0,0,-1256,0,0,240,22385,56,0,5582,24,0,7048,24
8.12800598144531,437,21450,56,877,0,0,477,0,0,574,0,0,-833,9352,26,-833,10567,26
6.39099884033203,351,17954,47,939,0,0,782,0,0,565,0,0,-833,12238,27,-833,12457,27
7.79299926757813,615,1629,11,877,0,1,476,0,0,581,0,0,-833,9092,24,-833,10108,26
5.01300048828125,-106,0,1,381,21340,55,477,86,1,578,0,0,-833,9430,26,-833,28395,31
13.1420059204102,9,0,0,-546,0,0,-568,20888,56,574,7,0,0,27062,29,0,9586,24
1.76899719238281,8,0,0,-547,0,0,63,14030,46,424,16544,47,0,10378,26,0,5008,23
6.07700347900391,456,20972,50,947,0,0,781,60,2,566,0,0,-833,7714,26,-833,9136,26
10.2819976806641,-108,0,0,0,0,0,-1196,15337,47,-126,21981,50,0,11809,26,0,13356,26
4.02500152587891,-105,0,0,62,19488,56,325,20034,55,573,0,0,-833,12457,27,-833,18533,29
9.4739990234375,30,11176,44,-193,21945,55,477,0,0,573,31,1,-833,10106,26,-833,18910,27
11.0149993896484,-106,0,0,0,0,0,-1282,0,0,-303,21828,51,0,8520,26,0,12576,24
10.1910018920898,9,97,0,-322,198,1,477,0,0,578,38,1,-273,27176,400,-268,16764,405
7.36899566650391,521,22550,56,879,0,1,477,0,0,572,0,0,-833,8780,26,-833,6908,26
10.7740020751953,-107,0,0,0,31,2,-1277,0,0,-317,23004,54,0,13132,27,0,12576,26
2.78199768066406,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299
10.6419982910156,-106,0,0,0,166,1,-1259,605,11,-215,18001,49,0,10729,26,0,12966,26
3.76400756835938,-106,0,0,0,0,1,154,22792,56,573,0,0,-833,20679,29,-833,21201,29
2.79900360107422,-107,0,0,0,0,0,391,520,4,574,0,0,-561,22318,407,-567,14776,410
7.2030029296875,491,20460,55,879,0,0,476,22,1,572,20,1,-833,5080,26,-833,6492,26
7.33799743652344,27,16500,50,-78,16415,49,783,0,0,565,6,1,-833,9092,26,-833,14644,27
11.1740036010742,7,0,0,-214,25479,57,478,0,0,573,0,0,0,5114,26,0,12966,24
3.45999908447266,8,0,0,267,16336,93,781,18,1,566,0,0,-674,21480,174,-676,3212,179
11.343994140625,7,0,0,-255,24111,57,477,0,0,579,4,1,0,6570,26,0,14374,26
4.71200561523438,-106,0,0,347,22743,56,477,82,0,574,0,0,-833,8624,26,-833,27682,29
13.7070007324219,8,0,0,-547,0,0,-735,19432,55,-72,21395,55,0,20215,27,0,5440,24
10.4120025634766,8,0,0,-322,62,1,477,0,0,574,0,0,-66,11295,170,-63,16144,179
6.1510009765625,402,18963,47,935,14,0,781,0,0,565,0,0,-833,7168,26,-833,9950,26
8.78399658203125,-106,0,0,-715,17920,56,-394,11242,92,571,0,0,-495,5918,187,-492,25023,198
3.86900329589844,-107,0,0,0,0,0,227,21318,57,574,0,0,-833,11978,26,-833,20447,29
2.12599945068359,8,0,0,-547,0,0,176,15134,47,535,18032,49,0,13618,27,0,3848,24
3.83000183105469,7,0,0,522,9828,92,782,0,0,566,25,1,-827,32034,55,-828,8561,55
8.71499633789063,309,19910,54,878,0,0,479,0,0,573,0,0,-833,8780,26,-833,12106,27
0.361000061035156,8,0,0,-546,0,0,-873,0,0,106,19082,47,0,6388,26,0,5440,24
3.02999877929688,8,0,0,0,324,4,656,7272,89,566,40,1,-242,16093,228,-244,11216,218
14.4800033569336,9,0,0,-548,0,0,-875,0,0,-365,22344,56,0,9676,26,0,4528,24
9.87400054931641,9,129,1,-289,19525,55,477,0,0,578,0,1,-832,0,0,-832,6848,4
1.22799682617188,-106,0,0,0,28,1,-1264,0,0,315,21054,57,0,6986,26,0,10756,26
1.74100494384766,-104,0,0,0,0,0,234,20577,57,577,1606,11,0,13132,27,0,7408,26
9.77400207519531,8,476,3,-320,1272,12,478,0,0,573,66,1,-760,17113,213,-757,20974,210
7.51399993896484,569,15498,41,875,0,0,477,0,0,573,0,0,-833,10626,26,-833,7168,26
1.06100463867188,-106,0,0,0,12,1,8,17292,45,365,24940,58,0,4096,26,0,10756,26
7.4739990234375,1,21012,51,-103,20859,51,780,0,0,566,1,0,-833,9352,26,-833,14644,27
5.53900146484375,-106,0,0,612,21056,56,477,0,0,578,0,0,-833,6570,24,-833,31712,31
13.5550003051758,8,0,0,-547,0,0,-725,18536,55,-65,20034,54,0,20969,29,0,5440,24
14.4460067749023,8,0,0,-545,14,0,-873,156,2,-372,22572,57,0,8520,27,0,4528,23
9.56100463867188,17,6409,29,-210,21890,56,478,0,0,573,0,0,-833,10106,26,-833,19548,29
12.8300018310547,8,0,0,-546,0,0,-414,20466,55,573,0,0,0,23144,29,0,6328,24
5.49699401855469,-104,0,0,523,22458,57,477,0,0,574,25,1,-833,4840,26,-833,31557,32
9.38400268554688,124,21504,55,-100,18200,54,477,0,0,573,0,0,-833,10366,26,-833,13969,27
12.0899963378906,8,0,0,-437,22971,57,-104,17680,54,573,0,0,0,10366,27,0,8752,24
13.8720016479492,8,0,0,-546,0,0,-824,14178,52,-163,19432,56,0,14158,29,0,5440,23
7.18299865722656,106,23450,50,-1,7600,27,781,0,0,566,0,0,-833,8884,26,-833,9378,26
3.44900512695313,-108,44,1,0,41,1,145,19656,54,573,0,0,-833,15670,27,-833,21056,27
0.994003295898438,-105,0,0,0,0,0,-1256,0,0,240,22385,56,0,5582,24,0,7048,24
8.97299957275391,174,24302,58,-47,20577,57,478,0,0,573,0,0,-833,9092,26,-833,12997,26
12.5,14,18,1,-547,0,0,-279,20790,55,574,0,0,0,19432,29,0,10756,26
7.66500091552734,600,7905,31,877,0,0,477,0,0,573,27,1,-833,8780,26,-833,4216,26
9.21299743652344,139,17316,51,-83,20552,56,478,0,0,573,23,1,-833,10574,26,-833,13888,26
7.35199737548828,47,21892,52,-58,17787,49,782,50,1,572,0,0,-833,9950,26,-833,12576,27
10.7630004882813,9,0,0,-2,19722,39,477,0,0,578,41,1,0,3606,24,0,5896,24
6.91799926757813,378,20460,55,878,0,1,477,0,0,578,0,0,-833,7116,26,-833,8390,26
6.77999877929688,291,24966,57,876,0,0,477,0,0,572,49,1,-833,10964,26,-833,17576,29
6.65200042724609,259,16967,46,926,0,0,781,0,0,565,0,0,-833,12498,27,-833,17199,27
13.2289962768555,9,1,0,-547,41,1,-523,21448,56,572,134,1,0,27062,29,0,5008,24
10.5540008544922,-105,0,0,0,33,1,-1291,0,0,-248,22287,52,0,12214,27,0,9088,26
9.84600067138672,-106,0,0,0,172,2,-1081,17056,52,-21,18650,50,0,11458,27,0,10418,24
5.61199951171875,447,15703,41,931,0,0,782,0,0,574,0,0,-833,4096,24,-833,8286,27
0.322998046875,-106,0,0,0,0,0,-1264,0,0,60,21890,55,0,8884,27,0,11484,26
10.9879989624023,-104,0,0,0,0,0,-1253,0,0,-371,25144,55,0,10918,27,0,12576,26
6.24900054931641,410,18571,49,935,0,0,781,0,0,566,0,0,-833,7168,26,-833,9690,27
10.0289993286133,-107,0,0,0,0,0,-1102,16215,47,-48,20852,52,0,9300,26,0,13746,26
5.04799652099609,-107,0,0,379,24282,57,479,0,0,573,0,0,-833,8780,26,-833,29170,29
8.52400207519531,-106,156,2,-476,20893,92,-142,4860,93,565,20,1,-765,842,77,-764,7964,77
9.51300048828125,-106,0,0,0,0,0,-815,6056,92,571,0,0,-31,530,37,-30,20662,39
0.416000366210938,8,0,0,-545,12,1,-873,0,0,-18,28112,56,0,5712,26,0,5440,24
9.33200073242188,-106,122,2,-746,25,1,-531,22522,95,566,0,0,-286,20628,170,-284,2643,172
2.77299499511719,-106,0,0,0,0,1,391,0,0,573,0,0,-713,24480,277,-716,14008,276
4.15299987792969,-106,0,0,155,22400,56,419,18872,55,574,0,0,-833,11890,26,-833,14428,27
0.164993286132813,9,0,0,-546,13,1,-874,0,0,-29,1900,18,0,4854,26,0,3434,24
9.39600372314453,-106,0,0,0,54,1,-782,9828,92,566,0,0,-48,28571,55,-47,7160,54
5.12100219726563,349,18650,50,925,285,3,781,30,1,566,0,0,-833,10574,26,-833,8839,27
13.2819976806641,10,0,0,-547,0,0,-629,19250,55,0,0,0,0,26504,31,0,3434,23
10.1679992675781,-108,0,0,0,31,1,-1077,16219,47,-22,19150,50,0,10236,26,0,12238,26
0.652000427246094,-104,0,0,0,0,0,-1267,0,0,122,22220,55,0,3184,26,0,10756,26
8.46199798583984,412,22736,56,877,0,0,475,34,0,573,0,0,-833,9352,26,-833,10028,27
10.4860000610352,-104,0,0,0,0,0,-1210,14553,49,-154,18666,50,0,11188,27,0,13356,26
4.29500579833984,-104,0,0,109,20088,54,372,22400,56,574,0,0,-833,10574,26,-833,14914,27
6.67800140380859,283,25984,58,878,294,2,477,0,0,581,0,0,-833,7714,24,-833,14698,27
6.9739990234375,368,22568,57,878,162,2,479,0,0,581,0,0,-833,4840,24,-833,8390,26
13.1080017089844,7,0,0,-547,3,1,-553,22515,56,573,17,1,0,22477,29,0,10028,24
10.7610015869141,-108,0,0,0,41,1,-1261,0,0,-283,21780,55,0,8390,26,0,9088,26
6.52700042724609,202,22120,56,877,380,4,477,0,0,573,0,0,-833,4600,26,-833,26659,31
11.8919982910156,8,0,0,-429,20520,54,-96,18315,56,573,0,0,0,11269,26,0,9088,24
5.17300415039063,-104,0,0,450,25650,58,478,33,1,573,0,0,-833,7376,24,-833,30162,31
11.7089996337891,-107,0,0,0,40,1,-1283,0,0,-554,24255,55,0,10548,26,0,8080,26
7.22299957275391,136,18032,50,927,0,0,781,0,0,566,0,0,-833,11380,27,-833,14428,27
7.13399505615234,161,18717,50,978,0,0,781,0,0,565,0,0,-833,8182,26,-833,14320,27
7.02000427246094,99,23200,51,-4,10080,31,782,0,0,566,0,0,-833,7714,26,-833,13888,27
15.254997253418,9,0,0,-546,11,1,-875,0,0,-617,20496,56,0,2200,26,0,5008,24
5.29900360107422,289,18571,49,942,72,1,781,23,1,566,0,0,-833,15778,27,-833,12106,27
14.7109985351563,8,0,0,-547,0,0,-875,0,0,-467,24420,60,0,2584,26,0,5440,24
5.86799621582031,1,3090,15,680,19250,55,479,0,0,572,47,1,-833,11809,26,-833,31092,31
7.22499847412109,464,22055,56,878,0,0,478,0,0,579,14,1,-833,8234,26,-833,6102,26
12.5169982910156,8,0,0,-547,92,2,-262,17875,55,573,20,1,0,19809,29,0,11484,24
